Env_Type,Ammonia_Level_ppm,Temperature_C,Brightness_Lux,Humidity_Pct,Ventilation_Rate_CFM,State
1,8.0,39.0,0.0,72.0,6.0,Danger
1,8.0,39.0,0.0,80.0,0.3,Danger
1,8.0,39.0,0.0,80.0,0.7,Danger
1,8.0,39.0,0.0,80.0,2.0,Danger
1,8.0,39.0,0.0,80.0,4.0,Danger
1,8.0,39.0,0.0,80.0,6.0,Danger
1,8.0,39.0,5.0,35.0,0.3,Danger
1,8.0,39.0,5.0,35.0,0.7,Danger
1,8.0,39.0,5.0,35.0,2.0,Danger
1,8.0,39.0,5.0,35.0,4.0,Danger
1,8.0,39.0,5.0,35.0,6.0,Danger
1,8.0,39.0,5.0,45.0,0.3,Danger
1,8.0,39.0,5.0,45.0,0.7,Danger
1,8.0,39.0,5.0,45.0,2.0,Danger
1,8.0,39.0,5.0,45.0,4.0,Danger
1,8.0,39.0,5.0,45.0,6.0,Danger
1,8.0,39.0,5.0,55.0,0.3,Danger
1,8.0,39.0,5.0,55.0,0.7,Danger
1,8.0,39.0,5.0,55.0,2.0,Danger
1,8.0,39.0,5.0,55.0,4.0,Danger
1,8.0,39.0,5.0,55.0,6.0,Danger
1,8.0,39.0,5.0,72.0,0.3,Danger
1,8.0,39.0,5.0,72.0,0.7,Danger
1,8.0,39.0,5.0,72.0,2.0,Danger
1,8.0,39.0,5.0,72.0,4.0,Danger
1,8.0,39.0,5.0,72.0,6.0,Danger
1,8.0,39.0,5.0,80.0,0.3,Danger
1,8.0,39.0,5.0,80.0,0.7,Danger
1,8.0,39.0,5.0,80.0,2.0,Danger
1,8.0,39.0,5.0,80.0,4.0,Danger
1,8.0,39.0,5.0,80.0,6.0,Danger
1,8.0,39.0,15.0,35.0,0.3,Danger
1,8.0,39.0,15.0,35.0,0.7,Danger
1,8.0,39.0,15.0,35.0,2.0,Danger
1,8.0,39.0,15.0,35.0,4.0,Danger
1,8.0,39.0,15.0,35.0,6.0,Danger
1,8.0,39.0,15.0,45.0,0.3,Danger
1,8.0,39.0,15.0,45.0,0.7,Danger
1,8.0,39.0,15.0,45.0,2.0,Danger
1,8.0,39.0,15.0,45.0,4.0,Danger
1,8.0,39.0,15.0,45.0,6.0,Danger
1,8.0,39.0,15.0,55.0,0.3,Danger
1,8.0,39.0,15.0,55.0,0.7,Danger
1,8.0,39.0,15.0,55.0,2.0,Danger
1,8.0,39.0,15.0,55.0,4.0,Danger
1,8.0,39.0,15.0,55.0,6.0,Danger
1,8.0,39.0,15.0,72.0,0.3,Danger
1,8.0,39.0,15.0,72.0,0.7,Danger
1,8.0,39.0,15.0,72.0,2.0,Danger
1,8.0,39.0,15.0,72.0,4.0,Danger
1,8.0,39.0,15.0,72.0,6.0,Danger
1,8.0,39.0,15.0,80.0,0.3,Danger
1,8.0,39.0,15.0,80.0,0.7,Danger
1,8.0,39.0,15.0,80.0,2.0,Danger
1,8.0,39.0,15.0,80.0,4.0,Danger
1,8.0,39.0,15.0,80.0,6.0,Danger
2,5.0,8.0,9.0,25.0,0.3,Danger
2,5.0,8.0,9.0,25.0,0.7,Danger
2,5.0,8.0,9.0,25.0,3.0,Danger
2,5.0,8.0,9.0,25.0,5.0,Danger
2,5.0,8.0,9.0,25.0,8.0,Danger
2,5.0,8.0,9.0,25.0,12.0,Danger
2,5.0,8.0,9.0,40.0,0.3,Danger
2,5.0,8.0,9.0,40.0,0.7,Warning
2,5.0,8.0,9.0,40.0,3.0,Warning
2,5.0,8.0,9.0,40.0,5.0,Warning
2,5.0,8.0,9.0,40.0,8.0,Warning
2,5.0,8.0,9.0,40.0,12.0,Danger
2,5.0,8.0,9.0,60.0,0.3,Danger
2,5.0,8.0,9.0,60.0,0.7,Warning
2,5.0,8.0,9.0,60.0,3.0,Warning
2,5.0,8.0,9.0,60.0,5.0,Warning
2,5.0,8.0,9.0,60.0,8.0,Warning
2,5.0,8.0,9.0,60.0,12.0,Danger
2,5.0,8.0,9.0,72.0,0.3,Danger
2,5.0,8.0,9.0,72.0,0.7,Warning
2,5.0,8.0,9.0,72.0,3.0,Warning
2,5.0,8.0,9.0,72.0,5.0,Warning
2,5.0,8.0,9.0,72.0,8.0,Warning
2,5.0,8.0,9.0,72.0,12.0,Danger
2,5.0,8.0,9.0,80.0,0.3,Danger
2,5.0,8.0,9.0,80.0,0.7,Danger
2,5.0,8.0,9.0,80.0,3.0,Danger
2,5.0,8.0,9.0,80.0,5.0,Danger
2,5.0,8.0,9.0,80.0,8.0,Danger
2,5.0,8.0,9.0,80.0,12.0,Danger
2,5.0,8.0,20.0,25.0,0.3,Danger
2,5.0,8.0,20.0,25.0,0.7,Danger
2,5.0,8.0,20.0,25.0,3.0,Danger
2,5.0,8.0,20.0,25.0,5.0,Danger
2,5.0,8.0,20.0,25.0,8.0,Danger
2,5.0,8.0,20.0,25.0,12.0,Danger
2,5.0,8.0,20.0,40.0,0.3,Danger
2,5.0,8.0,20.0,40.0,0.7,Warning
2,5.0,8.0,20.0,40.0,3.0,Warning
2,5.0,8.0,20.0,40.0,5.0,Warning
2,5.0,8.0,20.0,40.0,8.0,Warning
2,5.0,8.0,20.0,40.0,12.0,Danger
2,5.0,8.0,20.0,60.0,0.3,Danger
2,5.0,8.0,20.0,60.0,0.7,Warning
2,5.0,8.0,20.0,60.0,3.0,Warning
2,5.0,8.0,20.0,60.0,5.0,Warning
2,5.0,8.0,20.0,60.0,8.0,Warning
2,5.0,8.0,20.0,60.0,12.0,Danger
2,5.0,8.0,20.0,72.0,0.3,Danger
2,5.0,8.0,20.0,72.0,0.7,Warning
2,5.0,8.0,20.0,72.0,3.0,Warning
2,5.0,8.0,20.0,72.0,5.0,Warning
2,5.0,8.0,20.0,72.0,8.0,Warning
2,5.0,8.0,20.0,72.0,12.0,Danger
2,5.0,8.0,20.0,80.0,0.3,Danger
2,5.0,8.0,20.0,80.0,0.7,Danger
2,5.0,8.0,20.0,80.0,3.0,Danger
2,5.0,8.0,20.0,80.0,5.0,Danger
2,5.0,8.0,20.0,80.0,8.0,Danger
2,5.0,8.0,20.0,80.0,12.0,Danger
2,5.0,8.0,35.0,25.0,0.3,Danger
2,5.0,8.0,35.0,25.0,0.7,Danger
2,5.0,8.0,35.0,25.0,3.0,Danger
2,5.0,8.0,35.0,25.0,5.0,Danger
2,5.0,8.0,35.0,25.0,8.0,Danger
2,5.0,8.0,35.0,25.0,12.0,Danger
2,5.0,8.0,35.0,40.0,0.3,Danger
2,5.0,8.0,35.0,40.0,0.7,Danger
2,5.0,8.0,35.0,40.0,3.0,Danger
2,5.0,8.0,35.0,40.0,5.0,Danger
2,5.0,8.0,35.0,40.0,8.0,Danger
2,5.0,8.0,35.0,40.0,12.0,Danger
2,5.0,8.0,35.0,60.0,0.3,Danger
2,5.0,8.0,35.0,60.0,0.7,Danger
2,5.0,8.0,35.0,60.0,3.0,Danger
2,5.0,8.0,35.0,60.0,5.0,Danger
2,5.0,8.0,35.0,60.0,8.0,Danger
2,5.0,8.0,35.0,60.0,12.0,Danger
2,5.0,8.0,35.0,72.0,0.3,Danger
2,5.0,8.0,35.0,72.0,0.7,Danger
2,5.0,8.0,35.0,72.0,3.0,Danger
2,5.0,8.0,35.0,72.0,5.0,Danger
2,5.0,8.0,35.0,72.0,8.0,Danger
2,5.0,8.0,35.0,72.0,12.0,Danger
2,5.0,8.0,35.0,80.0,0.3,Danger
2,5.0,8.0,35.0,80.0,0.7,Danger
2,5.0,8.0,35.0,80.0,3.0,Danger
2,5.0,8.0,35.0,80.0,5.0,Danger
2,5.0,8.0,35.0,80.0,8.0,Danger
2,5.0,8.0,35.0,80.0,12.0,Danger
2,5.0,12.0,9.0,25.0,0.3,Danger
2,5.0,12.0,9.0,25.0,0.7,Danger
2,5.0,12.0,9.0,25.0,3.0,Danger
2,5.0,12.0,9.0,25.0,5.0,Danger
2,5.0,12.0,9.0,25.0,8.0,Danger
2,5.0,12.0,9.0,25.0,12.0,Danger
2,5.0,12.0,9.0,40.0,0.3,Danger
2,5.0,12.0,9.0,40.0,0.7,Warning
2,5.0,12.0,9.0,40.0,3.0,Warning
2,5.0,12.0,9.0,40.0,5.0,Warning
2,5.0,12.0,9.0,40.0,8.0,Warning
2,5.0,12.0,9.0,40.0,12.0,Danger
2,5.0,12.0,9.0,60.0,0.3,Danger
2,5.0,12.0,9.0,60.0,0.7,Warning
2,5.0,12.0,9.0,60.0,3.0,Warning
2,5.0,12.0,9.0,60.0,5.0,Warning
2,5.0,12.0,9.0,60.0,8.0,Warning
2,5.0,12.0,9.0,60.0,12.0,Danger
2,5.0,12.0,9.0,72.0,0.3,Danger
2,5.0,12.0,9.0,72.0,0.7,Warning
2,5.0,12.0,9.0,72.0,3.0,Warning
2,5.0,12.0,9.0,72.0,5.0,Warning
2,5.0,12.0,9.0,72.0,8.0,Warning
2,5.0,12.0,9.0,72.0,12.0,Danger
2,5.0,12.0,9.0,80.0,0.3,Danger
2,5.0,12.0,9.0,80.0,0.7,Danger
2,5.0,12.0,9.0,80.0,3.0,Danger
2,5.0,12.0,9.0,80.0,5.0,Danger
2,5.0,12.0,9.0,80.0,8.0,Danger
2,5.0,12.0,9.0,80.0,12.0,Danger
2,5.0,12.0,20.0,25.0,0.3,Danger
2,5.0,12.0,20.0,25.0,0.7,Danger
2,5.0,12.0,20.0,25.0,3.0,Danger
2,5.0,12.0,20.0,25.0,5.0,Danger
2,5.0,12.0,20.0,25.0,8.0,Danger
2,5.0,12.0,20.0,25.0,12.0,Danger
2,5.0,12.0,20.0,40.0,0.3,Danger
2,5.0,12.0,20.0,40.0,0.7,Warning
2,5.0,12.0,20.0,40.0,3.0,Warning
2,5.0,12.0,20.0,40.0,5.0,Warning
2,5.0,12.0,20.0,40.0,8.0,Warning
2,5.0,12.0,20.0,40.0,12.0,Danger
2,5.0,12.0,20.0,60.0,0.3,Danger
2,5.0,12.0,20.0,60.0,0.7,Warning
2,5.0,12.0,20.0,60.0,3.0,Warning
2,5.0,12.0,20.0,60.0,5.0,Warning
2,5.0,12.0,20.0,60.0,8.0,Warning
2,5.0,12.0,20.0,60.0,12.0,Danger
2,5.0,12.0,20.0,72.0,0.3,Danger
2,5.0,12.0,20.0,72.0,0.7,Warning
2,5.0,12.0,20.0,72.0,3.0,Warning
2,5.0,12.0,20.0,72.0,5.0,Warning
2,5.0,12.0,20.0,72.0,8.0,Warning
2,5.0,12.0,20.0,72.0,12.0,Danger
2,5.0,12.0,20.0,80.0,0.3,Danger
2,5.0,12.0,20.0,80.0,0.7,Danger
2,5.0,12.0,20.0,80.0,3.0,Danger
2,5.0,12.0,20.0,80.0,5.0,Danger
2,5.0,12.0,20.0,80.0,8.0,Danger
2,5.0,12.0,20.0,80.0,12.0,Danger
2,5.0,12.0,35.0,25.0,0.3,Danger
2,5.0,12.0,35.0,25.0,0.7,Danger
2,5.0,12.0,35.0,25.0,3.0,Danger
2,5.0,12.0,35.0,25.0,5.0,Danger
2,5.0,12.0,35.0,25.0,8.0,Danger
2,5.0,12.0,35.0,25.0,12.0,Danger
2,5.0,12.0,35.0,40.0,0.3,Danger
2,5.0,12.0,35.0,40.0,0.7,Danger
2,5.0,12.0,35.0,40.0,3.0,Danger
2,5.0,12.0,35.0,40.0,5.0,Danger
2,5.0,12.0,35.0,40.0,8.0,Danger
2,5.0,12.0,35.0,40.0,12.0,Danger
2,5.0,12.0,35.0,60.0,0.3,Danger
2,5.0,12.0,35.0,60.0,0.7,Danger
2,5.0,12.0,35.0,60.0,3.0,Danger
2,5.0,12.0,35.0,60.0,5.0,Danger
2,5.0,12.0,35.0,60.0,8.0,Danger
2,5.0,12.0,35.0,60.0,12.0,Danger
2,5.0,12.0,35.0,72.0,0.3,Danger
2,5.0,12.0,35.0,72.0,0.7,Danger
2,5.0,12.0,35.0,72.0,3.0,Danger
2,5.0,12.0,35.0,72.0,5.0,Danger
2,5.0,12.0,35.0,72.0,8.0,Danger
2,5.0,12.0,35.0,72.0,12.0,Danger
2,5.0,12.0,35.0,80.0,0.3,Danger
2,5.0,12.0,35.0,80.0,0.7,Danger
2,5.0,12.0,35.0,80.0,3.0,Danger
2,5.0,12.0,35.0,80.0,5.0,Danger
2,5.0,12.0,35.0,80.0,8.0,Danger
2,5.0,12.0,35.0,80.0,12.0,Danger
2,5.0,18.0,9.0,25.0,0.3,Danger
2,5.0,18.0,9.0,25.0,0.7,Danger
2,5.0,18.0,9.0,25.0,3.0,Danger
2,5.0,18.0,9.0,25.0,5.0,Danger
2,5.0,18.0,9.0,25.0,8.0,Danger
2,5.0,18.0,9.0,25.0,12.0,Danger
2,5.0,18.0,9.0,40.0,0.3,Danger
2,5.0,18.0,9.0,40.0,0.7,Warning
2,5.0,18.0,9.0,40.0,3.0,Warning
2,5.0,18.0,9.0,40.0,5.0,Warning
2,5.0,18.0,9.0,40.0,8.0,Warning
2,5.0,18.0,9.0,40.0,12.0,Danger
2,5.0,18.0,9.0,60.0,0.3,Danger
2,5.0,18.0,9.0,60.0,0.7,Warning
2,5.0,18.0,9.0,60.0,3.0,Normal
2,5.0,18.0,9.0,60.0,5.0,Normal
2,5.0,18.0,9.0,60.0,8.0,Warning
2,5.0,18.0,9.0,60.0,12.0,Danger
2,5.0,18.0,9.0,72.0,0.3,Danger
2,5.0,18.0,9.0,72.0,0.7,Warning
2,5.0,18.0,9.0,72.0,3.0,Warning
2,5.0,18.0,9.0,72.0,5.0,Warning
2,5.0,18.0,9.0,72.0,8.0,Warning
2,5.0,18.0,9.0,72.0,12.0,Danger
2,5.0,18.0,9.0,80.0,0.3,Danger
2,5.0,18.0,9.0,80.0,0.7,Danger
2,5.0,18.0,9.0,80.0,3.0,Danger
2,5.0,18.0,9.0,80.0,5.0,Danger
2,5.0,18.0,9.0,80.0,8.0,Danger
2,5.0,18.0,9.0,80.0,12.0,Danger
2,5.0,18.0,20.0,25.0,0.3,Danger
2,5.0,18.0,20.0,25.0,0.7,Danger
2,5.0,18.0,20.0,25.0,3.0,Danger
2,5.0,18.0,20.0,25.0,5.0,Danger
2,5.0,18.0,20.0,25.0,8.0,Danger
2,5.0,18.0,20.0,25.0,12.0,Danger
2,5.0,18.0,20.0,40.0,0.3,Danger
2,5.0,18.0,20.0,40.0,0.7,Warning
2,5.0,18.0,20.0,40.0,3.0,Warning
2,5.0,18.0,20.0,40.0,5.0,Warning
2,5.0,18.0,20.0,40.0,8.0,Warning
2,5.0,18.0,20.0,40.0,12.0,Danger
2,5.0,18.0,20.0,60.0,0.3,Danger
2,5.0,18.0,20.0,60.0,0.7,Warning
2,5.0,18.0,20.0,60.0,3.0,Warning
2,5.0,18.0,20.0,60.0,5.0,Warning
2,5.0,18.0,20.0,60.0,8.0,Warning
2,5.0,18.0,20.0,60.0,12.0,Danger
2,5.0,18.0,20.0,72.0,0.3,Danger
2,5.0,18.0,20.0,72.0,0.7,Warning
2,5.0,18.0,20.0,72.0,3.0,Warning
2,5.0,18.0,20.0,72.0,5.0,Warning
2,5.0,18.0,20.0,72.0,8.0,Warning
2,5.0,18.0,20.0,72.0,12.0,Danger
2,5.0,18.0,20.0,80.0,0.3,Danger
2,5.0,18.0,20.0,80.0,0.7,Danger
2,5.0,18.0,20.0,80.0,3.0,Danger
2,5.0,18.0,20.0,80.0,5.0,Danger
2,5.0,18.0,20.0,80.0,8.0,Danger
2,5.0,18.0,20.0,80.0,12.0,Danger
2,5.0,18.0,35.0,25.0,0.3,Danger
2,5.0,18.0,35.0,25.0,0.7,Danger
2,5.0,18.0,35.0,25.0,3.0,Danger
2,5.0,18.0,35.0,25.0,5.0,Danger
2,5.0,18.0,35.0,25.0,8.0,Danger
2,5.0,18.0,35.0,25.0,12.0,Danger
2,5.0,18.0,35.0,40.0,0.3,Danger
2,5.0,18.0,35.0,40.0,0.7,Danger
2,5.0,18.0,35.0,40.0,3.0,Danger
2,5.0,18.0,35.0,40.0,5.0,Danger
2,5.0,18.0,35.0,40.0,8.0,Danger
2,5.0,18.0,35.0,40.0,12.0,Danger
2,5.0,18.0,35.0,60.0,0.3,Danger
2,5.0,18.0,35.0,60.0,0.7,Danger
2,5.0,18.0,35.0,60.0,3.0,Danger
2,5.0,18.0,35.0,60.0,5.0,Danger
2,5.0,18.0,35.0,60.0,8.0,Danger
2,5.0,18.0,35.0,60.0,12.0,Danger
2,5.0,18.0,35.0,72.0,0.3,Danger
2,5.0,18.0,35.0,72.0,0.7,Danger
2,5.0,18.0,35.0,72.0,3.0,Danger
2,5.0,18.0,35.0,72.0,5.0,Danger
2,5.0,18.0,35.0,72.0,8.0,Danger
2,5.0,18.0,35.0,72.0,12.0,Danger
2,5.0,18.0,35.0,80.0,0.3,Danger
2,5.0,18.0,35.0,80.0,0.7,Danger
2,5.0,18.0,35.0,80.0,3.0,Danger
2,5.0,18.0,35.0,80.0,5.0,Danger
2,5.0,18.0,35.0,80.0,8.0,Danger
2,5.0,18.0,35.0,80.0,12.0,Danger
2,5.0,30.0,9.0,25.0,0.3,Danger
2,5.0,30.0,9.0,25.0,0.7,Danger
2,5.0,30.0,9.0,25.0,3.0,Danger
2,5.0,30.0,9.0,25.0,5.0,Danger
2,5.0,30.0,9.0,25.0,8.0,Danger
2,5.0,30.0,9.0,25.0,12.0,Danger
2,5.0,30.0,9.0,40.0,0.3,Danger
2,5.0,30.0,9.0,40.0,0.7,Warning
2,5.0,30.0,9.0,40.0,3.0,Warning
2,5.0,30.0,9.0,40.0,5.0,Warning
2,5.0,30.0,9.0,40.0,8.0,Warning
2,5.0,30.0,9.0,40.0,12.0,Danger
2,5.0,30.0,9.0,60.0,0.3,Danger
2,5.0,30.0,9.0,60.0,0.7,Warning
2,5.0,30.0,9.0,60.0,3.0,Warning
2,5.0,30.0,9.0,60.0,5.0,Warning
2,5.0,30.0,9.0,60.0,8.0,Warning
2,5.0,30.0,9.0,60.0,12.0,Danger
2,5.0,30.0,9.0,72.0,0.3,Danger
2,5.0,30.0,9.0,72.0,0.7,Warning
2,5.0,30.0,9.0,72.0,3.0,Warning
2,5.0,30.0,9.0,72.0,5.0,Warning
2,5.0,30.0,9.0,72.0,8.0,Warning
2,5.0,30.0,9.0,72.0,12.0,Danger
2,5.0,30.0,9.0,80.0,0.3,Danger
2,5.0,30.0,9.0,80.0,0.7,Danger
2,5.0,30.0,9.0,80.0,3.0,Danger
2,5.0,30.0,9.0,80.0,5.0,Danger
2,5.0,30.0,9.0,80.0,8.0,Danger
2,5.0,30.0,9.0,80.0,12.0,Danger
2,5.0,30.0,20.0,25.0,0.3,Danger
2,5.0,30.0,20.0,25.0,0.7,Danger
2,5.0,30.0,20.0,25.0,3.0,Danger
2,5.0,30.0,20.0,25.0,5.0,Danger
2,5.0,30.0,20.0,25.0,8.0,Danger
2,5.0,30.0,20.0,25.0,12.0,Danger
2,5.0,30.0,20.0,40.0,0.3,Danger
2,5.0,30.0,20.0,40.0,0.7,Warning
2,5.0,30.0,20.0,40.0,3.0,Warning
2,5.0,30.0,20.0,40.0,5.0,Warning
2,5.0,30.0,20.0,40.0,8.0,Warning
2,5.0,30.0,20.0,40.0,12.0,Danger
2,5.0,30.0,20.0,60.0,0.3,Danger
2,5.0,30.0,20.0,60.0,0.7,Warning
2,5.0,30.0,20.0,60.0,3.0,Warning
2,5.0,30.0,20.0,60.0,5.0,Warning
2,5.0,30.0,20.0,60.0,8.0,Warning
2,5.0,30.0,20.0,60.0,12.0,Danger
2,5.0,30.0,20.0,72.0,0.3,Danger
2,5.0,30.0,20.0,72.0,0.7,Warning
2,5.0,30.0,20.0,72.0,3.0,Warning
2,5.0,30.0,20.0,72.0,5.0,Warning
2,5.0,30.0,20.0,72.0,8.0,Warning
2,5.0,30.0,20.0,72.0,12.0,Danger
2,5.0,30.0,20.0,80.0,0.3,Danger
2,5.0,30.0,20.0,80.0,0.7,Danger
2,5.0,30.0,20.0,80.0,3.0,Danger
2,5.0,30.0,20.0,80.0,5.0,Danger
2,5.0,30.0,20.0,80.0,8.0,Danger
2,5.0,30.0,20.0,80.0,12.0,Danger
2,5.0,30.0,35.0,25.0,0.3,Danger
2,5.0,30.0,35.0,25.0,0.7,Danger
2,5.0,30.0,35.0,25.0,3.0,Danger
2,5.0,30.0,35.0,25.0,5.0,Danger
2,5.0,30.0,35.0,25.0,8.0,Danger
2,5.0,30.0,35.0,25.0,12.0,Danger
2,5.0,30.0,35.0,40.0,0.3,Danger
2,5.0,30.0,35.0,40.0,0.7,Danger
2,5.0,30.0,35.0,40.0,3.0,Danger
2,5.0,30.0,35.0,40.0,5.0,Danger
2,5.0,30.0,35.0,40.0,8.0,Danger
2,5.0,30.0,35.0,40.0,12.0,Danger
2,5.0,30.0,35.0,60.0,0.3,Danger
2,5.0,30.0,35.0,60.0,0.7,Danger
2,5.0,30.0,35.0,60.0,3.0,Danger
2,5.0,30.0,35.0,60.0,5.0,Danger
2,5.0,30.0,35.0,60.0,8.0,Danger
2,5.0,30.0,35.0,60.0,12.0,Danger
2,5.0,30.0,35.0,72.0,0.3,Danger
2,5.0,30.0,35.0,72.0,0.7,Danger
2,5.0,30.0,35.0,72.0,3.0,Danger
2,5.0,30.0,35.0,72.0,5.0,Danger
2,5.0,30.0,35.0,72.0,8.0,Danger
2,5.0,30.0,35.0,72.0,12.0,Danger
2,5.0,30.0,35.0,80.0,0.3,Danger
2,5.0,30.0,35.0,80.0,0.7,Danger
2,5.0,30.0,35.0,80.0,3.0,Danger
2,5.0,30.0,35.0,80.0,5.0,Danger
2,5.0,30.0,35.0,80.0,8.0,Danger
2,5.0,30.0,35.0,80.0,12.0,Danger
2,5.0,34.0,9.0,25.0,0.3,Danger
2,5.0,34.0,9.0,25.0,0.7,Danger
2,5.0,34.0,9.0,25.0,3.0,Danger
2,5.0,34.0,9.0,25.0,5.0,Danger
2,5.0,34.0,9.0,25.0,8.0,Danger
2,5.0,34.0,9.0,25.0,12.0,Danger
2,5.0,34.0,9.0,40.0,0.3,Danger
2,5.0,34.0,9.0,40.0,0.7,Warning
2,5.0,34.0,9.0,40.0,3.0,Warning
2,5.0,34.0,9.0,40.0,5.0,Warning
2,5.0,34.0,9.0,40.0,8.0,Warning
2,5.0,34.0,9.0,40.0,12.0,Danger
2,5.0,34.0,9.0,60.0,0.3,Danger
2,5.0,34.0,9.0,60.0,0.7,Warning
2,5.0,34.0,9.0,60.0,3.0,Warning
2,5.0,34.0,9.0,60.0,5.0,Warning
2,5.0,34.0,9.0,60.0,8.0,Warning
2,5.0,34.0,9.0,60.0,12.0,Danger
2,5.0,34.0,9.0,72.0,0.3,Danger
2,5.0,34.0,9.0,72.0,0.7,Warning
2,5.0,34.0,9.0,72.0,3.0,Warning
2,5.0,34.0,9.0,72.0,5.0,Warning
2,5.0,34.0,9.0,72.0,8.0,Warning
2,5.0,34.0,9.0,72.0,12.0,Danger
2,5.0,34.0,9.0,80.0,0.3,Danger
2,5.0,34.0,9.0,80.0,0.7,Danger
2,5.0,34.0,9.0,80.0,3.0,Danger
2,5.0,34.0,9.0,80.0,5.0,Danger
2,5.0,34.0,9.0,80.0,8.0,Danger
2,5.0,34.0,9.0,80.0,12.0,Danger
2,5.0,34.0,20.0,25.0,0.3,Danger
2,5.0,34.0,20.0,25.0,0.7,Danger
2,5.0,34.0,20.0,25.0,3.0,Danger
2,5.0,34.0,20.0,25.0,5.0,Danger
2,5.0,34.0,20.0,25.0,8.0,Danger
2,5.0,34.0,20.0,25.0,12.0,Danger
2,5.0,34.0,20.0,40.0,0.3,Danger
2,5.0,34.0,20.0,40.0,0.7,Warning
2,5.0,34.0,20.0,40.0,3.0,Warning
2,5.0,34.0,20.0,40.0,5.0,Warning
2,5.0,34.0,20.0,40.0,8.0,Warning
2,5.0,34.0,20.0,40.0,12.0,Danger
2,5.0,34.0,20.0,60.0,0.3,Danger
2,5.0,34.0,20.0,60.0,0.7,Warning
2,5.0,34.0,20.0,60.0,3.0,Warning
2,5.0,34.0,20.0,60.0,5.0,Warning
2,5.0,34.0,20.0,60.0,8.0,Warning
2,5.0,34.0,20.0,60.0,12.0,Danger
2,5.0,34.0,20.0,72.0,0.3,Danger
2,5.0,34.0,20.0,72.0,0.7,Warning
2,5.0,34.0,20.0,72.0,3.0,Warning
2,5.0,34.0,20.0,72.0,5.0,Warning
2,5.0,34.0,20.0,72.0,8.0,Warning
2,5.0,34.0,20.0,72.0,12.0,Danger
2,5.0,34.0,20.0,80.0,0.3,Danger
2,5.0,34.0,20.0,80.0,0.7,Danger
2,5.0,34.0,20.0,80.0,3.0,Danger
2,5.0,34.0,20.0,80.0,5.0,Danger
2,5.0,34.0,20.0,80.0,8.0,Danger
2,5.0,34.0,20.0,80.0,12.0,Danger
2,5.0,34.0,35.0,25.0,0.3,Danger
2,5.0,34.0,35.0,25.0,0.7,Danger
2,5.0,34.0,35.0,25.0,3.0,Danger
2,5.0,34.0,35.0,25.0,5.0,Danger
2,5.0,34.0,35.0,25.0,8.0,Danger
2,5.0,34.0,35.0,25.0,12.0,Danger
2,5.0,34.0,35.0,40.0,0.3,Danger
2,5.0,34.0,35.0,40.0,0.7,Danger
2,5.0,34.0,35.0,40.0,3.0,Danger
2,5.0,34.0,35.0,40.0,5.0,Danger
2,5.0,34.0,35.0,40.0,8.0,Danger
2,5.0,34.0,35.0,40.0,12.0,Danger
2,5.0,34.0,35.0,60.0,0.3,Danger
2,5.0,34.0,35.0,60.0,0.7,Danger
2,5.0,34.0,35.0,60.0,3.0,Danger
2,5.0,34.0,35.0,60.0,5.0,Danger
2,5.0,34.0,35.0,60.0,8.0,Danger
2,5.0,34.0,35.0,60.0,12.0,Danger
2,5.0,34.0,35.0,72.0,0.3,Danger
2,5.0,34.0,35.0,72.0,0.7,Danger
2,5.0,34.0,35.0,72.0,3.0,Danger
2,5.0,34.0,35.0,72.0,5.0,Danger
2,5.0,34.0,35.0,72.0,8.0,Danger
2,5.0,34.0,35.0,72.0,12.0,Danger
2,5.0,34.0,35.0,80.0,0.3,Danger
2,5.0,34.0,35.0,80.0,0.7,Danger
2,5.0,34.0,35.0,80.0,3.0,Danger
2,5.0,34.0,35.0,80.0,5.0,Danger
2,5.0,34.0,35.0,80.0,8.0,Danger
2,5.0,34.0,35.0,80.0,12.0,Danger
2,5.0,40.0,9.0,25.0,0.3,Danger
2,5.0,40.0,9.0,25.0,0.7,Danger
2,5.0,40.0,9.0,25.0,3.0,Danger
2,5.0,40.0,9.0,25.0,5.0,Danger
2,5.0,40.0,9.0,25.0,8.0,Danger
2,5.0,40.0,9.0,25.0,12.0,Danger
2,5.0,40.0,9.0,40.0,0.3,Danger
2,5.0,40.0,9.0,40.0,0.7,Danger
2,5.0,40.0,9.0,40.0,3.0,Danger
2,5.0,40.0,9.0,40.0,5.0,Danger
2,5.0,40.0,9.0,40.0,8.0,Danger
2,5.0,40.0,9.0,40.0,12.0,Danger
2,5.0,40.0,9.0,60.0,0.3,Danger
2,5.0,40.0,9.0,60.0,0.7,Danger
2,5.0,40.0,9.0,60.0,3.0,Danger
2,5.0,40.0,9.0,60.0,5.0,Danger
2,5.0,40.0,9.0,60.0,8.0,Danger
2,5.0,40.0,9.0,60.0,12.0,Danger
2,5.0,40.0,9.0,72.0,0.3,Danger
2,5.0,40.0,9.0,72.0,0.7,Danger
2,5.0,40.0,9.0,72.0,3.0,Danger
2,5.0,40.0,9.0,72.0,5.0,Danger
2,5.0,40.0,9.0,72.0,8.0,Danger
2,5.0,40.0,9.0,72.0,12.0,Danger
2,5.0,40.0,9.0,80.0,0.3,Danger
2,5.0,40.0,9.0,80.0,0.7,Danger
2,5.0,40.0,9.0,80.0,3.0,Danger
2,5.0,40.0,9.0,80.0,5.0,Danger
2,5.0,40.0,9.0,80.0,8.0,Danger
2,5.0,40.0,9.0,80.0,12.0,Danger
